# --sessions 720 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test720 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
712,PLAYER_SESSION_CREATE,1516222120285
712,PLAYER_START_INTERVAL_START,1516222120285
712,PLAYER_START_INTERVAL_END,1516222476285
712,REQ_HOME_START,1516222476285,2
712,REQ_HOME_END,1516222480250,2
712,REQ_START,1516222480250,3
712,REQ_END,1516222484715,3
712,REQ_START,1516222484715,4
712,REQ_END,1516222489023,4
712,REQ_START,1516222489023,5
712,REQ_END,1516222494368,5
712,REQ_START,1516222494368,6
712,REQ_END,1516222499426,6
712,REQ_START,1516222499426,7
712,REQ_END,1516222506397,7
712,REQ_START,1516222506397,8
712,REQ_END,1516222511518,8
712,REQ_START,1516222511518,9
712,REQ_END,1516222517554,9
712,REQ_START,1516222517554,10
712,REQ_END,1516222517571,10
712,REQ_START,1516222517571,11
712,REQ_END,1516222522644,11
712,REQ_START,1516222522644,12
712,REQ_END,1516222522657,12
712,REQ_START,1516222522657,13
712,REQ_END,1516222529757,13
712,REQ_START,1516222529757,14
712,REQ_END,1516222529796,14
712,REQ_START,1516222529796,15
712,REQ_END,1516222536580,15
712,REQ_TOK_START,1516222536580,16
712,REQ_TOK_END,1516222536591,16
712,REQ_SINF_START,1516222536591,17
712,REQ_SINF_END,1516222536599,17
712,WS_OPEN_START,1516222536599,18
712,WS_OPEN_END,1516222536606,18
712,REQ_START,1516222536606,19
712,REQ_END,1516222545224,19
712,WS_RECV_START,1516222545224,20
712,WS_RECV_END,1516222545224,20
712,PLAYER_SLEEPBEFORE_START,1516222545224,21
712,PLAYER_SLEEPBEFORE_END,1516222545229,21
712,WS_SEND_START,1516222545229,21
712,WS_SEND_END,1516222545229,21
712,PLAYER_SLEEPBEFORE_START,1516222545229,22
712,PLAYER_SLEEPBEFORE_END,1516222545230,22
712,WS_SEND_START,1516222545230,22
712,WS_SEND_END,1516222545231,22
712,WS_RECV_INIT_START,1516222545231,23
712,WS_RECV_INIT_END,1516222552257,23
712,WS_RECV_START,1516222552257,24
712,WS_RECV_END,1516222553359,24
712,PLAYER_SLEEPBEFORE_START,1516222553359,25
712,PLAYER_SLEEPBEFORE_END,1516222553367,25
