# --sessions 2700 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test2700 --overwrite-output --log-level warn --start-interval 100 15min.log
thread_id,event,timestamp,input_line_number,comment
668,PLAYER_SESSION_CREATE,1516299245616
668,PLAYER_START_INTERVAL_START,1516299245616
668,PLAYER_START_INTERVAL_END,1516299312417
668,REQ_HOME_START,1516299312417,2
668,REQ_HOME_END,1516299312599,2
668,REQ_START,1516299312599,3
668,REQ_END,1516299312661,3
668,REQ_START,1516299312661,4
668,REQ_END,1516299312729,4
668,REQ_START,1516299312729,5
668,REQ_END,1516299312802,5
668,REQ_START,1516299312802,6
668,REQ_END,1516299312853,6
668,REQ_START,1516299312853,7
668,REQ_END,1516299312892,7
668,REQ_START,1516299312892,8
668,REQ_END,1516299312938,8
668,REQ_START,1516299312938,9
668,REQ_END,1516299312982,9
668,REQ_START,1516299312982,10
668,REQ_END,1516299312989,10
668,REQ_START,1516299312989,11
668,REQ_END,1516299313029,11
668,REQ_START,1516299313029,12
668,REQ_END,1516299313037,12
668,REQ_START,1516299313037,13
668,REQ_END,1516299313075,13
668,REQ_START,1516299313075,14
668,REQ_END,1516299313088,14
668,REQ_START,1516299313088,15
668,REQ_END,1516299313143,15
668,REQ_TOK_START,1516299313143,16
668,REQ_TOK_END,1516299313148,16
668,REQ_SINF_START,1516299313148,17
668,REQ_SINF_END,1516299313154,17
668,WS_OPEN_START,1516299313154,18
668,WS_OPEN_END,1516299313160,18
668,REQ_START,1516299313160,19
668,REQ_END,1516299313205,19
668,WS_RECV_START,1516299313205,20
668,WS_RECV_END,1516299313205,20
668,PLAYER_SLEEPBEFORE_START,1516299313205,21
668,PLAYER_SLEEPBEFORE_END,1516299313210,21
668,WS_SEND_START,1516299313210,21
668,WS_SEND_END,1516299313210,21
668,PLAYER_SLEEPBEFORE_START,1516299313210,22
668,PLAYER_SLEEPBEFORE_END,1516299313211,22
668,WS_SEND_START,1516299313211,22
668,WS_SEND_END,1516299313211,22
668,WS_RECV_INIT_START,1516299313211,23
668,WS_RECV_INIT_END,1516299313237,23
668,WS_RECV_START,1516299313237,24
668,WS_RECV_END,1516299313303,24
668,PLAYER_SLEEPBEFORE_START,1516299313303,25
668,PLAYER_SLEEPBEFORE_END,1516299313310,25
668,REQ_START,1516299313310,25
668,REQ_END,1516299313449,25
668,PLAYER_SLEEPBEFORE_START,1516299313449,26
668,PLAYER_SLEEPBEFORE_END,1516299313450,26
668,REQ_START,1516299313450,26
668,REQ_END,1516299313510,26
668,PLAYER_SLEEPBEFORE_START,1516299313510,27
668,PLAYER_SLEEPBEFORE_END,1516299313513,27
668,REQ_START,1516299313513,27
668,REQ_END,1516299313550,27
668,PLAYER_SLEEPBEFORE_START,1516299313550,28
668,PLAYER_SLEEPBEFORE_END,1516299313835,28
668,REQ_START,1516299313835,28
