# --sessions 2700 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test2700 --overwrite-output --log-level warn --start-interval 100 15min.log
thread_id,event,timestamp,input_line_number,comment
1697,PLAYER_SESSION_CREATE,1516299246009
1697,PLAYER_START_INTERVAL_START,1516299246009
1697,PLAYER_START_INTERVAL_END,1516299415709
1697,REQ_HOME_START,1516299415709,2
1697,REQ_HOME_END,1516299415826,2
1697,REQ_START,1516299415826,3
1697,REQ_END,1516299415880,3
1697,REQ_START,1516299415880,4
1697,REQ_END,1516299415930,4
1697,REQ_START,1516299415930,5
1697,REQ_END,1516299415961,5
1697,REQ_START,1516299415961,6
1697,REQ_END,1516299416138,6
1697,REQ_START,1516299416138,7
1697,REQ_END,1516299416204,7
1697,REQ_START,1516299416204,8
1697,REQ_END,1516299416380,8
1697,REQ_START,1516299416380,9
1697,REQ_END,1516299416417,9
1697,REQ_START,1516299416417,10
1697,REQ_END,1516299416425,10
1697,REQ_START,1516299416425,11
1697,REQ_END,1516299416772,11
1697,REQ_START,1516299416772,12
1697,REQ_END,1516299416783,12
1697,REQ_START,1516299416783,13
1697,REQ_END,1516299417549,13
1697,REQ_START,1516299417549,14
1697,REQ_END,1516299417564,14
1697,REQ_START,1516299417564,15
1697,REQ_END,1516299418331,15
1697,REQ_TOK_START,1516299418331,16
1697,REQ_TOK_END,1516299418338,16
1697,REQ_SINF_START,1516299418338,17
1697,REQ_SINF_END,1516299418345,17
1697,WS_OPEN_START,1516299418345,18
1697,WS_OPEN_END,1516299418351,18
1697,REQ_START,1516299418351,19
1697,REQ_END,1516299418446,19
1697,WS_RECV_START,1516299418446,20
1697,WS_RECV_END,1516299418446,20
1697,PLAYER_SLEEPBEFORE_START,1516299418446,21
1697,PLAYER_SLEEPBEFORE_END,1516299418451,21
1697,WS_SEND_START,1516299418451,21
1697,WS_SEND_END,1516299418451,21
1697,PLAYER_SLEEPBEFORE_START,1516299418451,22
1697,PLAYER_SLEEPBEFORE_END,1516299418452,22
1697,WS_SEND_START,1516299418452,22
1697,WS_SEND_END,1516299418452,22
1697,WS_RECV_INIT_START,1516299418452,23
1697,WS_RECV_INIT_END,1516299418597,23
1697,WS_RECV_START,1516299418597,24
1697,WS_RECV_END,1516299418693,24
1697,PLAYER_SLEEPBEFORE_START,1516299418693,25
1697,PLAYER_SLEEPBEFORE_END,1516299418700,25
1697,REQ_START,1516299418700,25
1697,REQ_END,1516299418895,25
1697,PLAYER_SLEEPBEFORE_START,1516299418895,26
1697,PLAYER_SLEEPBEFORE_END,1516299418896,26
1697,REQ_START,1516299418896,26
1697,REQ_END,1516299418936,26
1697,PLAYER_SLEEPBEFORE_START,1516299418936,27
1697,PLAYER_SLEEPBEFORE_END,1516299418939,27
1697,REQ_START,1516299418939,27
1697,REQ_END,1516299419333,27
1697,PLAYER_SLEEPBEFORE_START,1516299419333,28
1697,PLAYER_SLEEPBEFORE_END,1516299419618,28
1697,REQ_START,1516299419618,28
1697,REQ_END,1516299419658,28
