# --sessions 720 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test720 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
293,PLAYER_SESSION_CREATE,1516289462081
293,PLAYER_START_INTERVAL_START,1516289462081
293,PLAYER_START_INTERVAL_END,1516289608581
293,REQ_HOME_START,1516289608581,2
293,REQ_HOME_END,1516289608681,2
293,REQ_START,1516289608681,3
293,REQ_END,1516289608727,3
293,REQ_START,1516289608727,4
293,REQ_END,1516289608785,4
293,REQ_START,1516289608785,5
293,REQ_END,1516289608843,5
293,REQ_START,1516289608843,6
293,REQ_END,1516289608883,6
293,REQ_START,1516289608883,7
293,REQ_END,1516289608916,7
293,REQ_START,1516289608916,8
293,REQ_END,1516289608954,8
293,REQ_START,1516289608954,9
293,REQ_END,1516289608994,9
293,REQ_START,1516289608994,10
293,REQ_END,1516289609017,10
293,REQ_START,1516289609017,11
293,REQ_END,1516289609067,11
293,REQ_START,1516289609067,12
293,REQ_END,1516289609081,12
293,REQ_START,1516289609081,13
293,REQ_END,1516289609121,13
293,REQ_START,1516289609121,14
293,REQ_END,1516289609136,14
293,REQ_START,1516289609136,15
293,REQ_END,1516289609187,15
293,REQ_TOK_START,1516289609187,16
293,REQ_TOK_END,1516289609194,16
293,REQ_SINF_START,1516289609194,17
293,REQ_SINF_END,1516289609202,17
293,WS_OPEN_START,1516289609202,18
293,WS_OPEN_END,1516289609209,18
293,REQ_START,1516289609209,19
293,REQ_END,1516289609236,19
293,WS_RECV_START,1516289609236,20
293,WS_RECV_END,1516289609237,20
293,PLAYER_SLEEPBEFORE_START,1516289609237,21
293,PLAYER_SLEEPBEFORE_END,1516289609242,21
293,WS_SEND_START,1516289609242,21
293,WS_SEND_END,1516289609242,21
293,PLAYER_SLEEPBEFORE_START,1516289609242,22
293,PLAYER_SLEEPBEFORE_END,1516289609243,22
293,WS_SEND_START,1516289609243,22
293,WS_SEND_END,1516289609243,22
293,WS_RECV_INIT_START,1516289609243,23
293,WS_RECV_INIT_END,1516289609263,23
293,WS_RECV_START,1516289609263,24
293,WS_RECV_END,1516289609341,24
293,PLAYER_SLEEPBEFORE_START,1516289609341,25
293,PLAYER_SLEEPBEFORE_END,1516289609348,25
293,REQ_START,1516289609348,25
293,REQ_END,1516289609381,25
293,PLAYER_SLEEPBEFORE_START,1516289609381,26
293,PLAYER_SLEEPBEFORE_END,1516289609382,26
293,REQ_START,1516289609382,26
293,REQ_END,1516289609416,26
293,PLAYER_SLEEPBEFORE_START,1516289609416,27
293,PLAYER_SLEEPBEFORE_END,1516289609419,27
293,REQ_START,1516289609420,27
293,REQ_END,1516289609454,27
293,PLAYER_SLEEPBEFORE_START,1516289609454,28
293,PLAYER_SLEEPBEFORE_END,1516289609739,28
293,REQ_START,1516289609739,28
293,REQ_END,1516289609777,28
293,PLAYER_SLEEPBEFORE_START,1516289609777,29
293,PLAYER_SLEEPBEFORE_END,1516289609952,29
293,WS_SEND_START,1516289609952,29
293,WS_SEND_END,1516289609952,29
293,WS_RECV_START,1516289609952,30
293,WS_RECV_END,1516289610085,30
