# --sessions 720 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test720 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
572,PLAYER_SESSION_CREATE,1516289462166
572,PLAYER_START_INTERVAL_START,1516289462166
572,PLAYER_START_INTERVAL_END,1516289748166
572,REQ_HOME_START,1516289748166,2
572,REQ_HOME_END,1516289749005,2
572,REQ_START,1516289749005,3
572,REQ_END,1516289749638,3
572,REQ_START,1516289749638,4
572,REQ_END,1516289750072,4
572,REQ_START,1516289750072,5
572,REQ_END,1516289750309,5
572,REQ_START,1516289750309,6
572,REQ_END,1516289750376,6
572,REQ_START,1516289750376,7
572,REQ_END,1516289750427,7
572,REQ_START,1516289750427,8
572,REQ_END,1516289750553,8
572,REQ_START,1516289750553,9
572,REQ_END,1516289750907,9
572,REQ_START,1516289750907,10
572,REQ_END,1516289750915,10
572,REQ_START,1516289750915,11
572,REQ_END,1516289751920,11
572,REQ_START,1516289751920,12
572,REQ_END,1516289751932,12
572,REQ_START,1516289751932,13
572,REQ_END,1516289753403,13
572,REQ_START,1516289753403,14
572,REQ_END,1516289753422,14
572,REQ_START,1516289753422,15
572,REQ_END,1516289754724,15
572,REQ_TOK_START,1516289754724,16
572,REQ_TOK_END,1516289754731,16
572,REQ_SINF_START,1516289754731,17
572,REQ_SINF_END,1516289754738,17
572,WS_OPEN_START,1516289754738,18
572,WS_OPEN_END,1516289754746,18
572,REQ_START,1516289754746,19
572,REQ_END,1516289756626,19
572,WS_RECV_START,1516289756626,20
572,WS_RECV_END,1516289756626,20
572,PLAYER_SLEEPBEFORE_START,1516289756626,21
572,PLAYER_SLEEPBEFORE_END,1516289756631,21
572,WS_SEND_START,1516289756631,21
572,WS_SEND_END,1516289756631,21
572,PLAYER_SLEEPBEFORE_START,1516289756631,22
572,PLAYER_SLEEPBEFORE_END,1516289756632,22
572,WS_SEND_START,1516289756632,22
572,WS_SEND_END,1516289756632,22
572,WS_RECV_INIT_START,1516289756632,23
572,WS_RECV_INIT_END,1516289757051,23
572,WS_RECV_START,1516289757052,24
572,WS_RECV_END,1516289757268,24
572,PLAYER_SLEEPBEFORE_START,1516289757269,25
572,PLAYER_SLEEPBEFORE_END,1516289757276,25
572,REQ_START,1516289757276,25
572,REQ_END,1516289757363,25
572,PLAYER_SLEEPBEFORE_START,1516289757363,26
572,PLAYER_SLEEPBEFORE_END,1516289757364,26
572,REQ_START,1516289757364,26
572,REQ_END,1516289758620,26
572,PLAYER_SLEEPBEFORE_START,1516289758620,27
572,PLAYER_SLEEPBEFORE_END,1516289758623,27
572,REQ_START,1516289758623,27
572,REQ_END,1516289760326,27
572,PLAYER_SLEEPBEFORE_START,1516289760326,28
572,PLAYER_SLEEPBEFORE_END,1516289760611,28
572,REQ_START,1516289760611,28
572,REQ_END,1516289761455,28
572,PLAYER_SLEEPBEFORE_START,1516289761455,29
572,PLAYER_SLEEPBEFORE_END,1516289761631,29
572,WS_SEND_START,1516289761631,29
572,WS_SEND_END,1516289761631,29
572,WS_RECV_START,1516289761631,30
572,WS_RECV_END,1516289761798,30
572,PLAYER_SLEEPBEFORE_START,1516289761798,31
572,PLAYER_SLEEPBEFORE_END,1516289761809,31
572,REQ_START,1516289761809,31
572,REQ_END,1516289763417,31
572,PLAYER_SLEEPBEFORE_START,1516289763417,32
572,PLAYER_SLEEPBEFORE_END,1516289791562,32
572,WS_SEND_START,1516289791562,32
572,WS_SEND_END,1516289791562,32
572,WS_RECV_START,1516289791562,33
572,WS_RECV_END,1516289792465,33
572,PLAYER_SLEEPBEFORE_START,1516289792465,34
572,PLAYER_SLEEPBEFORE_END,1516289818376,34
572,WS_SEND_START,1516289818376,34
572,WS_SEND_END,1516289818376,34
572,WS_RECV_START,1516289818376,35
572,WS_RECV_END,1516289820161,35
572,PLAYER_SLEEPBEFORE_START,1516289820161,36
572,PLAYER_SLEEPBEFORE_END,1516289820170,36
572,WS_SEND_START,1516289820170,36
572,WS_SEND_END,1516289820170,36
572,WS_RECV_START,1516289820170,37
572,WS_RECV_END,1516289821458,37
572,PLAYER_SLEEPBEFORE_START,1516289821458,38
572,PLAYER_SLEEPBEFORE_END,1516289824653,38
572,WS_SEND_START,1516289824653,38
572,WS_SEND_END,1516289824653,38
572,WS_RECV_START,1516289824653,39
572,WS_RECV_END,1516289825996,39
572,PLAYER_SLEEPBEFORE_START,1516289825996,40
572,PLAYER_SLEEPBEFORE_END,1516289826043,40
572,WS_SEND_START,1516289826043,40
572,WS_SEND_END,1516289826043,40
572,WS_RECV_START,1516289826043,41
572,WS_RECV_END,1516289828739,41
572,PLAYER_SLEEPBEFORE_START,1516289828739,42
572,PLAYER_SLEEPBEFORE_END,1516289846874,42
572,WS_SEND_START,1516289846874,42
572,WS_SEND_END,1516289846874,42
572,WS_RECV_START,1516289846874,43
572,WS_RECV_END,1516289849919,43
572,PLAYER_SLEEPBEFORE_START,1516289849919,44
572,PLAYER_SLEEPBEFORE_END,1516289849931,44
572,WS_SEND_START,1516289849931,44
572,WS_SEND_END,1516289849931,44
572,WS_RECV_START,1516289849931,45
572,WS_RECV_END,1516289850886,45
572,PLAYER_SLEEPBEFORE_START,1516289850886,46
572,PLAYER_SLEEPBEFORE_END,1516289852146,46
572,WS_SEND_START,1516289852146,46
572,WS_SEND_END,1516289852146,46
572,WS_RECV_START,1516289852146,47
572,WS_RECV_END,1516289853383,47
572,PLAYER_SLEEPBEFORE_START,1516289853383,48
572,PLAYER_SLEEPBEFORE_END,1516289854703,48
572,WS_SEND_START,1516289854703,48
572,WS_SEND_END,1516289854704,48
572,WS_RECV_START,1516289854704,49
572,WS_RECV_END,1516289855556,49
572,PLAYER_SLEEPBEFORE_START,1516289855556,50
