# --sessions 720 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test720 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
695,PLAYER_SESSION_CREATE,1516289462206
695,PLAYER_START_INTERVAL_START,1516289462206
695,PLAYER_START_INTERVAL_END,1516289809706
695,REQ_HOME_START,1516289809706,2
695,REQ_HOME_END,1516289814772,2
695,REQ_START,1516289814772,3
695,REQ_END,1516289820086,3
695,REQ_START,1516289820086,4
695,REQ_END,1516289823024,4
695,REQ_START,1516289823024,5
695,REQ_END,1516289825493,5
695,REQ_START,1516289825493,6
695,REQ_END,1516289831303,6
695,REQ_START,1516289831303,7
695,REQ_END,1516289840166,7
695,REQ_START,1516289840166,8
695,REQ_END,1516289849505,8
695,REQ_START,1516289849505,9
695,REQ_END,1516289858602,9
695,REQ_START,1516289858602,10
695,REQ_END,1516289858613,10
695,REQ_START,1516289858613,11
695,REQ_END,1516289867713,11
695,REQ_START,1516289867713,12
695,REQ_END,1516289867729,12
695,REQ_START,1516289867729,13
695,REQ_END,1516289874202,13
695,REQ_START,1516289874203,14
695,REQ_END,1516289874239,14
695,REQ_START,1516289874239,15
695,REQ_END,1516289878466,15
695,REQ_TOK_START,1516289878466,16
695,REQ_TOK_END,1516289878476,16
695,REQ_SINF_START,1516289878476,17
695,REQ_SINF_END,1516289878485,17
695,WS_OPEN_START,1516289878485,18
695,WS_OPEN_END,1516289878492,18
695,REQ_START,1516289878492,19
695,REQ_END,1516289884395,19
695,WS_RECV_START,1516289884395,20
695,WS_RECV_END,1516289884395,20
695,PLAYER_SLEEPBEFORE_START,1516289884395,21
695,PLAYER_SLEEPBEFORE_END,1516289884400,21
695,WS_SEND_START,1516289884400,21
695,WS_SEND_END,1516289884400,21
695,PLAYER_SLEEPBEFORE_START,1516289884400,22
695,PLAYER_SLEEPBEFORE_END,1516289884401,22
695,WS_SEND_START,1516289884401,22
695,WS_SEND_END,1516289884401,22
695,WS_RECV_INIT_START,1516289884401,23
695,WS_RECV_INIT_END,1516289889931,23
695,WS_RECV_START,1516289889932,24
695,WS_RECV_END,1516289890210,24
695,PLAYER_SLEEPBEFORE_START,1516289890210,25
695,PLAYER_SLEEPBEFORE_END,1516289890217,25
695,REQ_START,1516289890218,25
695,REQ_END,1516289894790,25
695,PLAYER_SLEEPBEFORE_START,1516289894790,26
695,PLAYER_SLEEPBEFORE_END,1516289894791,26
695,REQ_START,1516289894791,26
695,REQ_END,1516289897452,26
695,PLAYER_SLEEPBEFORE_START,1516289897452,27
695,PLAYER_SLEEPBEFORE_END,1516289897455,27
695,REQ_START,1516289897455,27
695,REQ_END,1516289901751,27
695,PLAYER_SLEEPBEFORE_START,1516289901751,28
695,PLAYER_SLEEPBEFORE_END,1516289902036,28
695,REQ_START,1516289902036,28
695,REQ_END,1516289908005,28
695,PLAYER_SLEEPBEFORE_START,1516289908005,29
695,PLAYER_SLEEPBEFORE_END,1516289908180,29
695,WS_SEND_START,1516289908180,29
695,WS_SEND_END,1516289908180,29
695,WS_RECV_START,1516289908180,30
695,WS_RECV_END,1516289911571,30
695,PLAYER_SLEEPBEFORE_START,1516289911571,31
695,PLAYER_SLEEPBEFORE_END,1516289911583,31
695,REQ_START,1516289911583,31
695,REQ_END,1516289916413,31
695,PLAYER_SLEEPBEFORE_START,1516289916413,32
