# --sessions 540 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test540-2 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
81,PLAYER_SESSION_CREATE,1516230347935
81,PLAYER_START_INTERVAL_START,1516230347935
81,PLAYER_START_INTERVAL_END,1516230388435
81,REQ_HOME_START,1516230388435,2
81,REQ_HOME_END,1516230388553,2
81,REQ_START,1516230388553,3
81,REQ_END,1516230388587,3
81,REQ_START,1516230388587,4
81,REQ_END,1516230388621,4
81,REQ_START,1516230388621,5
81,REQ_END,1516230388657,5
81,REQ_START,1516230388657,6
81,REQ_END,1516230388695,6
81,REQ_START,1516230388695,7
81,REQ_END,1516230388730,7
81,REQ_START,1516230388730,8
81,REQ_END,1516230388767,8
81,REQ_START,1516230388767,9
81,REQ_END,1516230388804,9
81,REQ_START,1516230388804,10
81,REQ_END,1516230388812,10
81,REQ_START,1516230388812,11
81,REQ_END,1516230388863,11
81,REQ_START,1516230388863,12
81,REQ_END,1516230388874,12
81,REQ_START,1516230388874,13
81,REQ_END,1516230388912,13
81,REQ_START,1516230388912,14
81,REQ_END,1516230388927,14
81,REQ_START,1516230388927,15
81,REQ_END,1516230388964,15
81,REQ_TOK_START,1516230388964,16
81,REQ_TOK_END,1516230388997,16
81,REQ_SINF_START,1516230388997,17
81,REQ_SINF_END,1516230389013,17
81,WS_OPEN_START,1516230389013,18
81,WS_OPEN_END,1516230389024,18
81,REQ_START,1516230389024,19
81,REQ_END,1516230389051,19
81,WS_RECV_START,1516230389051,20
81,WS_RECV_END,1516230389051,20
81,PLAYER_SLEEPBEFORE_START,1516230389051,21
81,PLAYER_SLEEPBEFORE_END,1516230389056,21
81,WS_SEND_START,1516230389056,21
81,WS_SEND_END,1516230389056,21
81,PLAYER_SLEEPBEFORE_START,1516230389056,22
81,PLAYER_SLEEPBEFORE_END,1516230389057,22
81,WS_SEND_START,1516230389057,22
81,WS_SEND_END,1516230389057,22
81,WS_RECV_INIT_START,1516230389057,23
81,WS_RECV_INIT_END,1516230389186,23
81,WS_RECV_START,1516230389186,24
81,WS_RECV_END,1516230389320,24
81,PLAYER_SLEEPBEFORE_START,1516230389320,25
81,PLAYER_SLEEPBEFORE_END,1516230389327,25
81,REQ_START,1516230389327,25
81,REQ_END,1516230389362,25
81,PLAYER_SLEEPBEFORE_START,1516230389362,26
81,PLAYER_SLEEPBEFORE_END,1516230389363,26
81,REQ_START,1516230389363,26
81,REQ_END,1516230389397,26
81,PLAYER_SLEEPBEFORE_START,1516230389398,27
81,PLAYER_SLEEPBEFORE_END,1516230389401,27
81,REQ_START,1516230389401,27
81,REQ_END,1516230389436,27
81,PLAYER_SLEEPBEFORE_START,1516230389436,28
81,PLAYER_SLEEPBEFORE_END,1516230389721,28
81,REQ_START,1516230389721,28
81,REQ_END,1516230389754,28
81,PLAYER_SLEEPBEFORE_START,1516230389754,29
81,PLAYER_SLEEPBEFORE_END,1516230389929,29
81,WS_SEND_START,1516230389929,29
81,WS_SEND_END,1516230389929,29
81,WS_RECV_START,1516230389929,30
81,WS_RECV_END,1516230390074,30
81,PLAYER_SLEEPBEFORE_START,1516230390074,31
81,PLAYER_SLEEPBEFORE_END,1516230390086,31
81,REQ_START,1516230390086,31
81,REQ_END,1516230390123,31
81,PLAYER_SLEEPBEFORE_START,1516230390123,32
81,PLAYER_SLEEPBEFORE_END,1516230418268,32
81,WS_SEND_START,1516230418268,32
81,WS_SEND_END,1516230418268,32
81,WS_RECV_START,1516230418268,33
81,WS_RECV_END,1516230418390,33
81,PLAYER_SLEEPBEFORE_START,1516230418390,34
81,PLAYER_SLEEPBEFORE_END,1516230444302,34
81,WS_SEND_START,1516230444302,34
81,WS_SEND_END,1516230444302,34
81,WS_RECV_START,1516230444302,35
81,WS_RECV_END,1516230444355,35
81,PLAYER_SLEEPBEFORE_START,1516230444355,36
81,PLAYER_SLEEPBEFORE_END,1516230444364,36
81,WS_SEND_START,1516230444364,36
81,WS_SEND_END,1516230444364,36
81,WS_RECV_START,1516230444364,37
81,WS_RECV_END,1516230444408,37
81,PLAYER_SLEEPBEFORE_START,1516230444408,38
81,PLAYER_SLEEPBEFORE_END,1516230447603,38
81,WS_SEND_START,1516230447603,38
81,WS_SEND_END,1516230447603,38
81,WS_RECV_START,1516230447603,39
81,WS_RECV_END,1516230447811,39
81,PLAYER_SLEEPBEFORE_START,1516230447811,40
81,PLAYER_SLEEPBEFORE_END,1516230447857,40
81,WS_SEND_START,1516230447857,40
81,WS_SEND_END,1516230447858,40
81,WS_RECV_START,1516230447858,41
81,WS_RECV_END,1516230447997,41
81,PLAYER_SLEEPBEFORE_START,1516230447997,42
81,PLAYER_SLEEPBEFORE_END,1516230466136,42
81,WS_SEND_START,1516230466136,42
81,WS_SEND_END,1516230466136,42
81,WS_RECV_START,1516230466136,43
81,WS_RECV_END,1516230466189,43
81,PLAYER_SLEEPBEFORE_START,1516230466189,44
81,PLAYER_SLEEPBEFORE_END,1516230466201,44
81,WS_SEND_START,1516230466201,44
81,WS_SEND_END,1516230466201,44
81,WS_RECV_START,1516230466201,45
81,WS_RECV_END,1516230466264,45
81,PLAYER_SLEEPBEFORE_START,1516230466264,46
81,PLAYER_SLEEPBEFORE_END,1516230467524,46
81,WS_SEND_START,1516230467524,46
81,WS_SEND_END,1516230467524,46
81,WS_RECV_START,1516230467524,47
81,WS_RECV_END,1516230467571,47
81,PLAYER_SLEEPBEFORE_START,1516230467571,48
81,PLAYER_SLEEPBEFORE_END,1516230468891,48
81,WS_SEND_START,1516230468891,48
81,WS_SEND_END,1516230468891,48
81,WS_RECV_START,1516230468891,49
81,WS_RECV_END,1516230469026,49
81,PLAYER_SLEEPBEFORE_START,1516230469026,50
81,PLAYER_SLEEPBEFORE_END,1516230469050,50
81,WS_SEND_START,1516230469050,50
81,WS_SEND_END,1516230469050,50
81,WS_RECV_START,1516230469050,51
81,WS_RECV_END,1516230469401,51
81,PLAYER_SLEEPBEFORE_START,1516230469401,52
81,PLAYER_SLEEPBEFORE_END,1516230491965,52
81,WS_SEND_START,1516230491965,52
81,WS_SEND_END,1516230491965,52
81,WS_RECV_START,1516230491965,53
81,WS_RECV_END,1516230492122,53
81,PLAYER_SLEEPBEFORE_START,1516230492122,54
81,PLAYER_SLEEPBEFORE_END,1516230513426,54
81,WS_SEND_START,1516230513426,54
81,WS_SEND_END,1516230513426,54
81,PLAYER_SLEEPBEFORE_START,1516230513426,55
81,PLAYER_SLEEPBEFORE_END,1516230515367,55
81,WS_SEND_START,1516230515367,55
81,WS_SEND_END,1516230515367,55
81,WS_RECV_START,1516230515367,56
81,WS_RECV_END,1516230515543,56
81,PLAYER_SLEEPBEFORE_START,1516230515543,57
81,PLAYER_SLEEPBEFORE_END,1516230538415,57
81,WS_SEND_START,1516230538415,57
81,WS_SEND_END,1516230538415,57
81,WS_RECV_START,1516230538415,58
81,WS_RECV_END,1516230538592,58
81,PLAYER_SLEEPBEFORE_START,1516230538592,59
81,PLAYER_SLEEPBEFORE_END,1516230540919,59
81,WS_SEND_START,1516230540919,59
81,WS_SEND_END,1516230540919,59
81,WS_RECV_START,1516230540919,60
81,WS_RECV_END,1516230541373,60
81,PLAYER_SLEEPBEFORE_START,1516230541373,61
81,PLAYER_SLEEPBEFORE_END,1516230544965,61
81,WS_SEND_START,1516230544965,61
81,WS_SEND_END,1516230544965,61
81,WS_RECV_START,1516230544965,62
81,WS_RECV_END,1516230545120,62
81,PLAYER_SLEEPBEFORE_START,1516230545120,63
81,PLAYER_SLEEPBEFORE_END,1516230564382,63
81,WS_SEND_START,1516230564382,63
81,WS_SEND_END,1516230564382,63
81,WS_RECV_START,1516230564382,64
81,WS_RECV_END,1516230564481,64
81,PLAYER_SLEEPBEFORE_START,1516230564481,65
81,PLAYER_SLEEPBEFORE_END,1516230591298,65
81,WS_SEND_START,1516230591298,65
81,WS_SEND_END,1516230591298,65
81,WS_RECV_START,1516230591298,66
81,WS_RECV_END,1516230591750,66
81,PLAYER_SLEEPBEFORE_START,1516230591750,67
81,PLAYER_SLEEPBEFORE_END,1516230593257,67
81,WS_SEND_START,1516230593257,67
81,WS_SEND_END,1516230593257,67
81,WS_RECV_START,1516230593257,68
81,WS_RECV_END,1516230593510,68
81,PLAYER_SLEEPBEFORE_START,1516230593510,69
81,PLAYER_SLEEPBEFORE_END,1516230615508,69
81,WS_SEND_START,1516230615509,69
81,WS_SEND_END,1516230615509,69
81,WS_RECV_START,1516230615509,70
81,WS_RECV_END,1516230616911,70
81,PLAYER_SLEEPBEFORE_START,1516230616911,71
81,PLAYER_SLEEPBEFORE_END,1516230641686,71
81,WS_SEND_START,1516230641686,71
81,WS_SEND_END,1516230641686,71
81,PLAYER_SLEEPBEFORE_START,1516230641686,72
81,PLAYER_SLEEPBEFORE_END,1516230644293,72
81,WS_SEND_START,1516230644293,72
81,WS_SEND_END,1516230644293,72
