# --sessions 540 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test540-2 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
199,PLAYER_SESSION_CREATE,1516230347984
199,PLAYER_START_INTERVAL_START,1516230347984
199,PLAYER_START_INTERVAL_END,1516230447484
199,REQ_HOME_START,1516230447484,2
199,REQ_HOME_END,1516230447586,2
199,REQ_START,1516230447586,3
199,REQ_END,1516230447619,3
199,REQ_START,1516230447619,4
199,REQ_END,1516230447654,4
199,REQ_START,1516230447654,5
199,REQ_END,1516230447689,5
199,REQ_START,1516230447689,6
199,REQ_END,1516230447726,6
199,REQ_START,1516230447726,7
199,REQ_END,1516230447759,7
199,REQ_START,1516230447759,8
199,REQ_END,1516230447797,8
199,REQ_START,1516230447797,9
199,REQ_END,1516230447851,9
199,REQ_START,1516230447851,10
199,REQ_END,1516230447858,10
199,REQ_START,1516230447858,11
199,REQ_END,1516230447890,11
199,REQ_START,1516230447890,12
199,REQ_END,1516230447900,12
199,REQ_START,1516230447900,13
199,REQ_END,1516230447932,13
199,REQ_START,1516230447932,14
199,REQ_END,1516230447951,14
199,REQ_START,1516230447951,15
199,REQ_END,1516230448061,15
199,REQ_TOK_START,1516230448061,16
199,REQ_TOK_END,1516230448068,16
199,REQ_SINF_START,1516230448068,17
199,REQ_SINF_END,1516230448074,17
199,WS_OPEN_START,1516230448074,18
199,WS_OPEN_END,1516230448081,18
199,REQ_START,1516230448081,19
199,REQ_END,1516230448108,19
199,WS_RECV_START,1516230448108,20
199,WS_RECV_END,1516230448108,20
199,PLAYER_SLEEPBEFORE_START,1516230448108,21
199,PLAYER_SLEEPBEFORE_END,1516230448113,21
199,WS_SEND_START,1516230448113,21
199,WS_SEND_END,1516230448113,21
199,PLAYER_SLEEPBEFORE_START,1516230448113,22
199,PLAYER_SLEEPBEFORE_END,1516230448114,22
199,WS_SEND_START,1516230448114,22
199,WS_SEND_END,1516230448114,22
199,WS_RECV_INIT_START,1516230448114,23
199,WS_RECV_INIT_END,1516230448251,23
199,WS_RECV_START,1516230448251,24
199,WS_RECV_END,1516230448319,24
199,PLAYER_SLEEPBEFORE_START,1516230448319,25
199,PLAYER_SLEEPBEFORE_END,1516230448326,25
199,REQ_START,1516230448327,25
199,REQ_END,1516230448361,25
199,PLAYER_SLEEPBEFORE_START,1516230448361,26
199,PLAYER_SLEEPBEFORE_END,1516230448362,26
199,REQ_START,1516230448362,26
199,REQ_END,1516230448394,26
199,PLAYER_SLEEPBEFORE_START,1516230448394,27
199,PLAYER_SLEEPBEFORE_END,1516230448397,27
199,REQ_START,1516230448397,27
199,REQ_END,1516230448429,27
199,PLAYER_SLEEPBEFORE_START,1516230448429,28
199,PLAYER_SLEEPBEFORE_END,1516230448715,28
199,REQ_START,1516230448715,28
199,REQ_END,1516230448748,28
199,PLAYER_SLEEPBEFORE_START,1516230448748,29
199,PLAYER_SLEEPBEFORE_END,1516230448923,29
199,WS_SEND_START,1516230448923,29
199,WS_SEND_END,1516230448923,29
199,WS_RECV_START,1516230448923,30
199,WS_RECV_END,1516230449052,30
199,PLAYER_SLEEPBEFORE_START,1516230449052,31
199,PLAYER_SLEEPBEFORE_END,1516230449063,31
199,REQ_START,1516230449063,31
199,REQ_END,1516230449101,31
199,PLAYER_SLEEPBEFORE_START,1516230449101,32
199,PLAYER_SLEEPBEFORE_END,1516230477246,32
199,WS_SEND_START,1516230477246,32
199,WS_SEND_END,1516230477246,32
199,WS_RECV_START,1516230477246,33
199,WS_RECV_END,1516230477393,33
