# --sessions 540 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test540-2 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
189,PLAYER_SESSION_CREATE,1516230347979
189,PLAYER_START_INTERVAL_START,1516230347979
189,PLAYER_START_INTERVAL_END,1516230442479
189,REQ_HOME_START,1516230442479,2
189,REQ_HOME_END,1516230442584,2
189,REQ_START,1516230442584,3
189,REQ_END,1516230442616,3
189,REQ_START,1516230442616,4
189,REQ_END,1516230442649,4
189,REQ_START,1516230442649,5
189,REQ_END,1516230442682,5
189,REQ_START,1516230442682,6
189,REQ_END,1516230442716,6
189,REQ_START,1516230442716,7
189,REQ_END,1516230442749,7
189,REQ_START,1516230442749,8
189,REQ_END,1516230442783,8
189,REQ_START,1516230442783,9
189,REQ_END,1516230442817,9
189,REQ_START,1516230442817,10
189,REQ_END,1516230442825,10
189,REQ_START,1516230442825,11
189,REQ_END,1516230442855,11
189,REQ_START,1516230442855,12
189,REQ_END,1516230442864,12
189,REQ_START,1516230442864,13
189,REQ_END,1516230442892,13
189,REQ_START,1516230442892,14
189,REQ_END,1516230442906,14
189,REQ_START,1516230442906,15
189,REQ_END,1516230442939,15
189,REQ_TOK_START,1516230442940,16
189,REQ_TOK_END,1516230442951,16
189,REQ_SINF_START,1516230442951,17
189,REQ_SINF_END,1516230442957,17
189,WS_OPEN_START,1516230442957,18
189,WS_OPEN_END,1516230442964,18
189,REQ_START,1516230442964,19
189,REQ_END,1516230442994,19
189,WS_RECV_START,1516230442994,20
189,WS_RECV_END,1516230442994,20
189,PLAYER_SLEEPBEFORE_START,1516230442994,21
189,PLAYER_SLEEPBEFORE_END,1516230442999,21
189,WS_SEND_START,1516230442999,21
189,WS_SEND_END,1516230442999,21
189,PLAYER_SLEEPBEFORE_START,1516230442999,22
189,PLAYER_SLEEPBEFORE_END,1516230443000,22
189,WS_SEND_START,1516230443000,22
189,WS_SEND_END,1516230443000,22
189,WS_RECV_INIT_START,1516230443000,23
189,WS_RECV_INIT_END,1516230443019,23
189,WS_RECV_START,1516230443019,24
