# --sessions 540 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test540-2 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
228,PLAYER_SESSION_CREATE,1516230347997
228,PLAYER_START_INTERVAL_START,1516230347997
228,PLAYER_START_INTERVAL_END,1516230461997
228,REQ_HOME_START,1516230461997,2
228,REQ_HOME_END,1516230462111,2
228,REQ_START,1516230462111,3
228,REQ_END,1516230462145,3
228,REQ_START,1516230462145,4
228,REQ_END,1516230462178,4
228,REQ_START,1516230462178,5
228,REQ_END,1516230462211,5
228,REQ_START,1516230462211,6
228,REQ_END,1516230462246,6
228,REQ_START,1516230462246,7
228,REQ_END,1516230462281,7
228,REQ_START,1516230462281,8
228,REQ_END,1516230462316,8
228,REQ_START,1516230462316,9
228,REQ_END,1516230462351,9
228,REQ_START,1516230462351,10
228,REQ_END,1516230462359,10
228,REQ_START,1516230462359,11
228,REQ_END,1516230462395,11
228,REQ_START,1516230462395,12
228,REQ_END,1516230462405,12
228,REQ_START,1516230462405,13
228,REQ_END,1516230462436,13
228,REQ_START,1516230462436,14
228,REQ_END,1516230462457,14
228,REQ_START,1516230462457,15
228,REQ_END,1516230462493,15
228,REQ_TOK_START,1516230462493,16
228,REQ_TOK_END,1516230462500,16
228,REQ_SINF_START,1516230462500,17
228,REQ_SINF_END,1516230462507,17
228,WS_OPEN_START,1516230462507,18
228,WS_OPEN_END,1516230462513,18
228,REQ_START,1516230462513,19
228,REQ_END,1516230462542,19
228,WS_RECV_START,1516230462542,20
228,WS_RECV_END,1516230462542,20
228,PLAYER_SLEEPBEFORE_START,1516230462542,21
228,PLAYER_SLEEPBEFORE_END,1516230462547,21
228,WS_SEND_START,1516230462547,21
228,WS_SEND_END,1516230462547,21
228,PLAYER_SLEEPBEFORE_START,1516230462547,22
228,PLAYER_SLEEPBEFORE_END,1516230462548,22
228,WS_SEND_START,1516230462548,22
228,WS_SEND_END,1516230462548,22
228,WS_RECV_INIT_START,1516230462548,23
228,WS_RECV_INIT_END,1516230462572,23
228,WS_RECV_START,1516230462572,24
228,WS_RECV_END,1516230462650,24
228,PLAYER_SLEEPBEFORE_START,1516230462650,25
228,PLAYER_SLEEPBEFORE_END,1516230462657,25
228,REQ_START,1516230462657,25
228,REQ_END,1516230462690,25
228,PLAYER_SLEEPBEFORE_START,1516230462690,26
228,PLAYER_SLEEPBEFORE_END,1516230462691,26
228,REQ_START,1516230462691,26
228,REQ_END,1516230462723,26
228,PLAYER_SLEEPBEFORE_START,1516230462723,27
228,PLAYER_SLEEPBEFORE_END,1516230462726,27
228,REQ_START,1516230462726,27
228,REQ_END,1516230462760,27
228,PLAYER_SLEEPBEFORE_START,1516230462760,28
228,PLAYER_SLEEPBEFORE_END,1516230463045,28
228,REQ_START,1516230463045,28
228,REQ_END,1516230463136,28
228,PLAYER_SLEEPBEFORE_START,1516230463136,29
228,PLAYER_SLEEPBEFORE_END,1516230463311,29
228,WS_SEND_START,1516230463311,29
228,WS_SEND_END,1516230463311,29
228,WS_RECV_START,1516230463311,30
228,WS_RECV_END,1516230463432,30
228,PLAYER_SLEEPBEFORE_START,1516230463432,31
228,PLAYER_SLEEPBEFORE_END,1516230463443,31
228,REQ_START,1516230463443,31
228,REQ_END,1516230463584,31
228,PLAYER_SLEEPBEFORE_START,1516230463584,32
228,PLAYER_SLEEPBEFORE_END,1516230491729,32
228,WS_SEND_START,1516230491729,32
228,WS_SEND_END,1516230491729,32
228,WS_RECV_START,1516230491729,33
228,WS_RECV_END,1516230491858,33
228,PLAYER_SLEEPBEFORE_START,1516230491858,34
228,PLAYER_SLEEPBEFORE_END,1516230517769,34
228,WS_SEND_START,1516230517769,34
228,WS_SEND_END,1516230517770,34
228,WS_RECV_START,1516230517770,35
228,WS_RECV_END,1516230517811,35
228,PLAYER_SLEEPBEFORE_START,1516230517811,36
228,PLAYER_SLEEPBEFORE_END,1516230517820,36
228,WS_SEND_START,1516230517820,36
228,WS_SEND_END,1516230517820,36
228,WS_RECV_START,1516230517820,37
228,WS_RECV_END,1516230517868,37
228,PLAYER_SLEEPBEFORE_START,1516230517868,38
228,PLAYER_SLEEPBEFORE_END,1516230521063,38
228,WS_SEND_START,1516230521063,38
228,WS_SEND_END,1516230521063,38
228,WS_RECV_START,1516230521063,39
228,WS_RECV_END,1516230521220,39
228,PLAYER_SLEEPBEFORE_START,1516230521220,40
228,PLAYER_SLEEPBEFORE_END,1516230521267,40
228,WS_SEND_START,1516230521267,40
228,WS_SEND_END,1516230521267,40
228,WS_RECV_START,1516230521267,41
228,WS_RECV_END,1516230521457,41
228,PLAYER_SLEEPBEFORE_START,1516230521457,42
228,PLAYER_SLEEPBEFORE_END,1516230539592,42
228,WS_SEND_START,1516230539592,42
228,WS_SEND_END,1516230539592,42
228,WS_RECV_START,1516230539592,43
228,WS_RECV_END,1516230539727,43
228,PLAYER_SLEEPBEFORE_START,1516230539727,44
228,PLAYER_SLEEPBEFORE_END,1516230539740,44
228,WS_SEND_START,1516230539740,44
228,WS_SEND_END,1516230539740,44
228,WS_RECV_START,1516230539740,45
228,WS_RECV_END,1516230539792,45
228,PLAYER_SLEEPBEFORE_START,1516230539792,46
228,PLAYER_SLEEPBEFORE_END,1516230541052,46
228,WS_SEND_START,1516230541052,46
228,WS_SEND_END,1516230541052,46
228,WS_RECV_START,1516230541052,47
228,WS_RECV_END,1516230541094,47
228,PLAYER_SLEEPBEFORE_START,1516230541094,48
228,PLAYER_SLEEPBEFORE_END,1516230542414,48
228,WS_SEND_START,1516230542414,48
228,WS_SEND_END,1516230542414,48
228,WS_RECV_START,1516230542414,49
228,WS_RECV_END,1516230542534,49
228,PLAYER_SLEEPBEFORE_START,1516230542534,50
228,PLAYER_SLEEPBEFORE_END,1516230542558,50
228,WS_SEND_START,1516230542558,50
228,WS_SEND_END,1516230542558,50
228,WS_RECV_START,1516230542558,51
228,WS_RECV_END,1516230542680,51
228,PLAYER_SLEEPBEFORE_START,1516230542680,52
228,PLAYER_SLEEPBEFORE_END,1516230565244,52
228,WS_SEND_START,1516230565245,52
228,WS_SEND_END,1516230565245,52
228,WS_RECV_START,1516230565245,53
228,WS_RECV_END,1516230565504,53
228,PLAYER_SLEEPBEFORE_START,1516230565504,54
228,PLAYER_SLEEPBEFORE_END,1516230586807,54
228,WS_SEND_START,1516230586807,54
228,WS_SEND_END,1516230586807,54
228,PLAYER_SLEEPBEFORE_START,1516230586807,55
228,PLAYER_SLEEPBEFORE_END,1516230588748,55
228,WS_SEND_START,1516230588748,55
228,WS_SEND_END,1516230588748,55
228,WS_RECV_START,1516230588748,56
228,WS_RECV_END,1516230588826,56
228,PLAYER_SLEEPBEFORE_START,1516230588826,57
228,PLAYER_SLEEPBEFORE_END,1516230611698,57
228,WS_SEND_START,1516230611698,57
228,WS_SEND_END,1516230611698,57
228,WS_RECV_START,1516230611698,58
228,WS_RECV_END,1516230611907,58
228,PLAYER_SLEEPBEFORE_START,1516230611907,59
228,PLAYER_SLEEPBEFORE_END,1516230614234,59
228,WS_SEND_START,1516230614234,59
228,WS_SEND_END,1516230614235,59
228,WS_RECV_START,1516230614235,60
228,WS_RECV_END,1516230614695,60
228,PLAYER_SLEEPBEFORE_START,1516230614696,61
228,PLAYER_SLEEPBEFORE_END,1516230618287,61
228,WS_SEND_START,1516230618287,61
228,WS_SEND_END,1516230618287,61
228,WS_RECV_START,1516230618287,62
228,WS_RECV_END,1516230618712,62
228,PLAYER_SLEEPBEFORE_START,1516230618712,63
228,PLAYER_SLEEPBEFORE_END,1516230637974,63
228,WS_SEND_START,1516230637974,63
228,WS_SEND_END,1516230637974,63
228,WS_RECV_START,1516230637974,64
228,WS_RECV_END,1516230638196,64
228,PLAYER_SLEEPBEFORE_START,1516230638196,65
228,PLAYER_SLEEPBEFORE_END,1516230665013,65
228,WS_SEND_START,1516230665013,65
228,WS_SEND_END,1516230665013,65
228,WS_RECV_START,1516230665013,66
228,WS_RECV_END,1516230665461,66
228,PLAYER_SLEEPBEFORE_START,1516230665461,67
228,PLAYER_SLEEPBEFORE_END,1516230666969,67
228,WS_SEND_START,1516230666969,67
228,WS_SEND_END,1516230666969,67
228,WS_RECV_START,1516230666969,68
228,WS_RECV_END,1516230667378,68
228,PLAYER_SLEEPBEFORE_START,1516230667378,69
228,PLAYER_SLEEPBEFORE_END,1516230689376,69
228,WS_SEND_START,1516230689376,69
228,WS_SEND_END,1516230689376,69
228,WS_RECV_START,1516230689376,70
228,WS_RECV_END,1516230689536,70
228,PLAYER_SLEEPBEFORE_START,1516230689536,71
228,PLAYER_SLEEPBEFORE_END,1516230714311,71
228,WS_SEND_START,1516230714311,71
228,WS_SEND_END,1516230714311,71
228,PLAYER_SLEEPBEFORE_START,1516230714311,72
228,PLAYER_SLEEPBEFORE_END,1516230716918,72
228,WS_SEND_START,1516230716918,72
228,WS_SEND_END,1516230716919,72
228,WS_RECV_START,1516230716919,73
228,WS_RECV_END,1516230717180,73
228,PLAYER_SLEEPBEFORE_START,1516230717180,74
228,PLAYER_SLEEPBEFORE_END,1516230717189,74
228,WS_SEND_START,1516230717189,74
228,WS_SEND_END,1516230717189,74
228,WS_RECV_START,1516230717189,75
228,WS_RECV_END,1516230717252,75
228,PLAYER_SLEEPBEFORE_START,1516230717252,76
228,PLAYER_SLEEPBEFORE_END,1516230718758,76
228,WS_SEND_START,1516230718758,76
228,WS_SEND_END,1516230718758,76
228,WS_RECV_START,1516230718758,77
228,WS_RECV_END,1516230719422,77
228,PLAYER_SLEEPBEFORE_START,1516230719422,78
228,PLAYER_SLEEPBEFORE_END,1516230720290,78
228,WS_SEND_START,1516230720290,78
228,WS_SEND_END,1516230720290,78
228,WS_RECV_START,1516230720290,79
228,WS_RECV_END,1516230720955,79
228,PLAYER_SLEEPBEFORE_START,1516230720955,80
228,PLAYER_SLEEPBEFORE_END,1516230728621,80
228,WS_SEND_START,1516230728621,80
228,WS_SEND_END,1516230728621,80
228,WS_RECV_START,1516230728621,81
228,WS_RECV_END,1516230729511,81
228,PLAYER_SLEEPBEFORE_START,1516230729511,82
228,PLAYER_SLEEPBEFORE_END,1516230730613,82
228,WS_SEND_START,1516230730613,82
228,WS_SEND_END,1516230730613,82
228,WS_RECV_START,1516230730613,83
228,WS_RECV_END,1516230730740,83
228,PLAYER_SLEEPBEFORE_START,1516230730740,84
228,PLAYER_SLEEPBEFORE_END,1516230731687,84
228,WS_SEND_START,1516230731687,84
228,WS_SEND_END,1516230731687,84
228,WS_RECV_START,1516230731687,85
228,WS_RECV_END,1516230731728,85
228,PLAYER_SLEEPBEFORE_START,1516230731728,86
228,PLAYER_SLEEPBEFORE_END,1516230735900,86
228,WS_SEND_START,1516230735900,86
228,WS_SEND_END,1516230735900,86
228,WS_RECV_START,1516230735900,87
228,WS_RECV_END,1516230736528,87
228,PLAYER_SLEEPBEFORE_START,1516230736528,88
228,PLAYER_SLEEPBEFORE_END,1516230736537,88
228,WS_SEND_START,1516230736537,88
228,WS_SEND_END,1516230736537,88
228,WS_RECV_START,1516230736537,89
228,WS_RECV_END,1516230736995,89
228,PLAYER_SLEEPBEFORE_START,1516230736995,90
228,PLAYER_SLEEPBEFORE_END,1516230764192,90
228,REQ_START,1516230764192,90
228,REQ_END,1516230764199,90
228,PLAYER_SLEEPBEFORE_START,1516230764199,91
228,PLAYER_SLEEPBEFORE_END,1516230772088,91
228,WS_SEND_START,1516230772088,91
228,WS_SEND_END,1516230772088,91
228,WS_RECV_START,1516230772088,92
228,WS_RECV_END,1516230772475,92
228,PLAYER_SLEEPBEFORE_START,1516230772475,93
228,PLAYER_SLEEPBEFORE_END,1516230772490,93
228,WS_SEND_START,1516230772490,93
228,WS_SEND_END,1516230772490,93
228,WS_RECV_START,1516230772490,94
228,WS_RECV_END,1516230772771,94
228,PLAYER_SLEEPBEFORE_START,1516230772771,95
228,PLAYER_SLEEPBEFORE_END,1516230796326,95
228,WS_SEND_START,1516230796326,95
228,WS_SEND_END,1516230796326,95
228,WS_RECV_START,1516230796326,96
228,WS_RECV_END,1516230797091,96
228,PLAYER_SLEEPBEFORE_START,1516230797091,97
228,PLAYER_SLEEPBEFORE_END,1516230819531,97
228,WS_SEND_START,1516230819531,97
228,WS_SEND_END,1516230819531,97
228,WS_RECV_START,1516230819531,98
228,WS_RECV_END,1516230820540,98
228,PLAYER_SLEEPBEFORE_START,1516230820540,99
228,PLAYER_SLEEPBEFORE_END,1516230820562,99
228,WS_SEND_START,1516230820562,99
228,WS_SEND_END,1516230820562,99
228,WS_RECV_START,1516230820562,100
228,WS_RECV_END,1516230821227,100
228,PLAYER_SLEEPBEFORE_START,1516230821227,101
228,PLAYER_SLEEPBEFORE_END,1516230844786,101
228,WS_SEND_START,1516230844786,101
228,WS_SEND_END,1516230844786,101
228,WS_RECV_START,1516230844786,102
228,WS_RECV_END,1516230846414,102
228,PLAYER_SLEEPBEFORE_START,1516230846414,103
228,PLAYER_SLEEPBEFORE_END,1516230870039,103
228,WS_SEND_START,1516230870039,103
228,WS_SEND_END,1516230870039,103
228,WS_RECV_START,1516230870039,104
228,WS_RECV_END,1516230872208,104
228,PLAYER_SLEEPBEFORE_START,1516230872208,105
228,PLAYER_SLEEPBEFORE_END,1516230897586,105
228,WS_SEND_START,1516230897586,105
228,WS_SEND_END,1516230897586,105
228,WS_RECV_START,1516230897586,106
228,WS_RECV_END,1516230899982,106
228,PLAYER_SLEEPBEFORE_START,1516230899982,107
228,PLAYER_SLEEPBEFORE_END,1516230923405,107
228,WS_SEND_START,1516230923405,107
228,WS_SEND_END,1516230923405,107
228,WS_RECV_START,1516230923405,108
228,WS_RECV_END,1516230924079,108
228,PLAYER_SLEEPBEFORE_START,1516230924079,109
228,PLAYER_SLEEPBEFORE_END,1516230924088,109
228,WS_SEND_START,1516230924088,109
228,WS_SEND_END,1516230924088,109
228,WS_RECV_START,1516230924088,110
228,WS_RECV_END,1516230924155,110
228,PLAYER_SLEEPBEFORE_START,1516230924155,111
228,PLAYER_SLEEPBEFORE_END,1516230925114,111
228,WS_SEND_START,1516230925114,111
228,WS_SEND_END,1516230925114,111
228,WS_RECV_START,1516230925114,112
228,WS_RECV_END,1516230925752,112
228,PLAYER_SLEEPBEFORE_START,1516230925752,113
228,PLAYER_SLEEPBEFORE_END,1516230926314,113
228,WS_SEND_START,1516230926314,113
228,WS_SEND_END,1516230926314,113
228,WS_RECV_START,1516230926314,114
228,WS_RECV_END,1516230927304,114
228,PLAYER_SLEEPBEFORE_START,1516230927304,115
228,PLAYER_SLEEPBEFORE_END,1516230927313,115
228,WS_SEND_START,1516230927313,115
228,WS_SEND_END,1516230927313,115
228,WS_RECV_START,1516230927313,116
228,WS_RECV_END,1516230927532,116
228,PLAYER_SLEEPBEFORE_START,1516230927532,117
228,PLAYER_SLEEPBEFORE_END,1516230947892,117
228,WS_SEND_START,1516230947892,117
228,WS_SEND_END,1516230947892,117
228,PLAYER_SLEEPBEFORE_START,1516230947892,118
228,PLAYER_SLEEPBEFORE_END,1516230951644,118
228,WS_SEND_START,1516230951644,118
228,WS_SEND_END,1516230951644,118
228,WS_RECV_START,1516230951644,119
228,WS_RECV_END,1516230953726,119
228,PLAYER_SLEEPBEFORE_START,1516230953726,120
228,PLAYER_SLEEPBEFORE_END,1516230954714,120
228,WS_SEND_START,1516230954714,120
228,WS_SEND_END,1516230954714,120
228,WS_RECV_START,1516230954714,121
228,WS_RECV_END,1516230957131,121
228,PLAYER_SLEEPBEFORE_START,1516230957131,122
228,PLAYER_SLEEPBEFORE_END,1516230958316,122
228,WS_SEND_START,1516230958316,122
228,WS_SEND_END,1516230958316,122
228,WS_RECV_START,1516230958316,123
228,WS_RECV_END,1516230960427,123
228,PLAYER_SLEEPBEFORE_START,1516230960427,124
228,PLAYER_SLEEPBEFORE_END,1516230984833,124
228,WS_SEND_START,1516230984833,124
228,WS_SEND_END,1516230984833,124
228,WS_RECV_START,1516230984833,125
228,WS_RECV_END,1516230986437,125
228,PLAYER_SLEEPBEFORE_START,1516230986437,126
228,PLAYER_SLEEPBEFORE_END,1516231006949,126
228,WS_SEND_START,1516231006949,126
228,WS_SEND_END,1516231006950,126
228,PLAYER_SLEEPBEFORE_START,1516231006950,127
228,PLAYER_SLEEPBEFORE_END,1516231010004,127
228,WS_SEND_START,1516231010004,127
228,WS_SEND_END,1516231010004,127
228,WS_RECV_START,1516231010004,128
228,WS_RECV_END,1516231010902,128
228,PLAYER_SLEEPBEFORE_START,1516231010902,129
228,PLAYER_SLEEPBEFORE_END,1516231010922,129
228,WS_SEND_START,1516231010922,129
228,WS_SEND_END,1516231010922,129
228,WS_RECV_START,1516231010922,130
228,WS_RECV_END,1516231011292,130
228,PLAYER_SLEEPBEFORE_START,1516231011292,131
228,PLAYER_SLEEPBEFORE_END,1516231032916,131
228,WS_SEND_START,1516231032916,131
228,WS_SEND_END,1516231032916,131
228,PLAYER_SLEEPBEFORE_START,1516231032916,132
228,PLAYER_SLEEPBEFORE_END,1516231035996,132
228,WS_SEND_START,1516231035996,132
228,WS_SEND_END,1516231035997,132
228,WS_RECV_START,1516231035997,133
228,WS_RECV_END,1516231036872,133
228,PLAYER_SLEEPBEFORE_START,1516231036872,134
228,PLAYER_SLEEPBEFORE_END,1516231058089,134
228,WS_SEND_START,1516231058089,134
228,WS_SEND_END,1516231058089,134
228,PLAYER_SLEEPBEFORE_START,1516231058089,135
228,PLAYER_SLEEPBEFORE_END,1516231061279,135
228,WS_SEND_START,1516231061279,135
228,WS_SEND_END,1516231061279,135
228,WS_RECV_START,1516231061279,136
228,WS_RECV_END,1516231062913,136
228,PLAYER_SLEEPBEFORE_START,1516231062913,137
228,PLAYER_SLEEPBEFORE_END,1516231062920,137
228,WS_SEND_START,1516231062920,137
228,WS_SEND_END,1516231062920,137
228,WS_RECV_START,1516231062920,138
228,WS_RECV_END,1516231063548,138
228,PLAYER_SLEEPBEFORE_START,1516231063548,139
228,PLAYER_SLEEPBEFORE_END,1516231064238,139
228,WS_SEND_START,1516231064238,139
228,WS_SEND_END,1516231064238,139
228,WS_RECV_START,1516231064238,140
228,WS_RECV_END,1516231065056,140
228,PLAYER_SLEEPBEFORE_START,1516231065056,141
228,PLAYER_SLEEPBEFORE_END,1516231065711,141
228,WS_SEND_START,1516231065711,141
228,WS_SEND_END,1516231065711,141
228,WS_RECV_START,1516231065711,142
228,WS_RECV_END,1516231066052,142
228,PLAYER_SLEEPBEFORE_START,1516231066052,143
228,PLAYER_SLEEPBEFORE_END,1516231066110,143
228,WS_SEND_START,1516231066110,143
228,WS_SEND_END,1516231066110,143
228,WS_RECV_START,1516231066110,144
228,WS_RECV_END,1516231066798,144
228,PLAYER_SLEEPBEFORE_START,1516231066798,145
228,PLAYER_SLEEPBEFORE_END,1516231082861,145
228,REQ_START,1516231082861,145
