# --sessions 540 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test540-2 --overwrite-output --log-level warn --start-interval 500 15min.log
thread_id,event,timestamp,input_line_number,comment
147,PLAYER_SESSION_CREATE,1516230347964
147,PLAYER_START_INTERVAL_START,1516230347964
147,PLAYER_START_INTERVAL_END,1516230421464
147,REQ_HOME_START,1516230421464,2
147,REQ_HOME_END,1516230421560,2
147,REQ_START,1516230421560,3
147,REQ_END,1516230421595,3
147,REQ_START,1516230421595,4
147,REQ_END,1516230421631,4
147,REQ_START,1516230421631,5
147,REQ_END,1516230421668,5
147,REQ_START,1516230421668,6
147,REQ_END,1516230421703,6
147,REQ_START,1516230421703,7
147,REQ_END,1516230421738,7
147,REQ_START,1516230421738,8
147,REQ_END,1516230421773,8
147,REQ_START,1516230421773,9
147,REQ_END,1516230421810,9
147,REQ_START,1516230421810,10
147,REQ_END,1516230421819,10
147,REQ_START,1516230421819,11
147,REQ_END,1516230421851,11
147,REQ_START,1516230421851,12
147,REQ_END,1516230421862,12
147,REQ_START,1516230421862,13
147,REQ_END,1516230421892,13
147,REQ_START,1516230421892,14
147,REQ_END,1516230421907,14
147,REQ_START,1516230421907,15
147,REQ_END,1516230421955,15
147,REQ_TOK_START,1516230421955,16
147,REQ_TOK_END,1516230421963,16
147,REQ_SINF_START,1516230421963,17
147,REQ_SINF_END,1516230421970,17
147,WS_OPEN_START,1516230421970,18
147,WS_OPEN_END,1516230421976,18
147,REQ_START,1516230421976,19
147,REQ_END,1516230422005,19
147,WS_RECV_START,1516230422005,20
147,WS_RECV_END,1516230422005,20
147,PLAYER_SLEEPBEFORE_START,1516230422005,21
147,PLAYER_SLEEPBEFORE_END,1516230422011,21
147,WS_SEND_START,1516230422011,21
147,WS_SEND_END,1516230422011,21
147,PLAYER_SLEEPBEFORE_START,1516230422011,22
147,PLAYER_SLEEPBEFORE_END,1516230422012,22
147,WS_SEND_START,1516230422012,22
147,WS_SEND_END,1516230422012,22
147,WS_RECV_INIT_START,1516230422012,23
147,WS_RECV_INIT_END,1516230422036,23
147,WS_RECV_START,1516230422036,24
147,WS_RECV_END,1516230422122,24
147,PLAYER_SLEEPBEFORE_START,1516230422122,25
147,PLAYER_SLEEPBEFORE_END,1516230422129,25
147,REQ_START,1516230422129,25
147,REQ_END,1516230422162,25
147,PLAYER_SLEEPBEFORE_START,1516230422162,26
147,PLAYER_SLEEPBEFORE_END,1516230422163,26
147,REQ_START,1516230422163,26
147,REQ_END,1516230422196,26
147,PLAYER_SLEEPBEFORE_START,1516230422196,27
147,PLAYER_SLEEPBEFORE_END,1516230422199,27
147,REQ_START,1516230422199,27
147,REQ_END,1516230422236,27
147,PLAYER_SLEEPBEFORE_START,1516230422236,28
147,PLAYER_SLEEPBEFORE_END,1516230422521,28
147,REQ_START,1516230422521,28
147,REQ_END,1516230422628,28
147,PLAYER_SLEEPBEFORE_START,1516230422628,29
147,PLAYER_SLEEPBEFORE_END,1516230422803,29
147,WS_SEND_START,1516230422803,29
147,WS_SEND_END,1516230422803,29
147,WS_RECV_START,1516230422804,30
