# --sessions 630 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test630 --overwrite-output --log-level warn --start-interval 800 15min.log
thread_id,event,timestamp,input_line_number,comment
550,PLAYER_SESSION_CREATE,1516295501288
550,PLAYER_START_INTERVAL_START,1516295501288
550,PLAYER_START_INTERVAL_END,1516295941288
550,REQ_HOME_START,1516295941288,2
550,REQ_HOME_END,1516295941452,2
550,REQ_START,1516295941452,3
550,REQ_END,1516295941487,3
550,REQ_START,1516295941487,4
550,REQ_END,1516295941707,4
550,REQ_START,1516295941707,5
550,REQ_END,1516295941991,5
550,REQ_START,1516295941991,6
550,REQ_END,1516295942363,6
550,REQ_START,1516295942363,7
550,REQ_END,1516295942415,7
550,REQ_START,1516295942415,8
550,REQ_END,1516295942455,8
550,REQ_START,1516295942455,9
550,REQ_END,1516295942680,9
550,REQ_START,1516295942680,10
550,REQ_END,1516295942688,10
550,REQ_START,1516295942688,11
550,REQ_END,1516295943460,11
550,REQ_START,1516295943460,12
550,REQ_END,1516295943471,12
550,REQ_START,1516295943471,13
550,REQ_END,1516295944328,13
550,REQ_START,1516295944328,14
550,REQ_END,1516295944346,14
550,REQ_START,1516295944346,15
550,REQ_END,1516295944486,15
550,REQ_TOK_START,1516295944486,16
550,REQ_TOK_END,1516295944494,16
550,REQ_SINF_START,1516295944494,17
550,REQ_SINF_END,1516295944502,17
550,WS_OPEN_START,1516295944502,18
550,WS_OPEN_END,1516295944509,18
550,REQ_START,1516295944509,19
550,REQ_END,1516295944976,19
550,WS_RECV_START,1516295944976,20
550,WS_RECV_END,1516295944976,20
550,PLAYER_SLEEPBEFORE_START,1516295944976,21
550,PLAYER_SLEEPBEFORE_END,1516295944981,21
550,WS_SEND_START,1516295944981,21
550,WS_SEND_END,1516295944981,21
550,PLAYER_SLEEPBEFORE_START,1516295944981,22
550,PLAYER_SLEEPBEFORE_END,1516295944982,22
550,WS_SEND_START,1516295944982,22
550,WS_SEND_END,1516295944982,22
550,WS_RECV_INIT_START,1516295944982,23
550,WS_RECV_INIT_END,1516295945567,23
550,WS_RECV_START,1516295945567,24
550,WS_RECV_END,1516295945651,24
550,PLAYER_SLEEPBEFORE_START,1516295945651,25
550,PLAYER_SLEEPBEFORE_END,1516295945658,25
550,REQ_START,1516295945658,25
550,REQ_END,1516295945734,25
550,PLAYER_SLEEPBEFORE_START,1516295945734,26
550,PLAYER_SLEEPBEFORE_END,1516295945735,26
550,REQ_START,1516295945735,26
550,REQ_END,1516295945789,26
550,PLAYER_SLEEPBEFORE_START,1516295945789,27
550,PLAYER_SLEEPBEFORE_END,1516295945792,27
550,REQ_START,1516295945792,27
550,REQ_END,1516295946245,27
550,PLAYER_SLEEPBEFORE_START,1516295946245,28
550,PLAYER_SLEEPBEFORE_END,1516295946530,28
550,REQ_START,1516295946530,28
550,REQ_END,1516295947522,28
550,PLAYER_SLEEPBEFORE_START,1516295947522,29
550,PLAYER_SLEEPBEFORE_END,1516295947697,29
550,WS_SEND_START,1516295947697,29
550,WS_SEND_END,1516295947697,29
550,WS_RECV_START,1516295947697,30
550,WS_RECV_END,1516295949381,30
550,PLAYER_SLEEPBEFORE_START,1516295949381,31
550,PLAYER_SLEEPBEFORE_END,1516295949392,31
550,REQ_START,1516295949392,31
550,REQ_END,1516295949948,31
550,PLAYER_SLEEPBEFORE_START,1516295949948,32
550,PLAYER_SLEEPBEFORE_END,1516295978093,32
550,WS_SEND_START,1516295978093,32
550,WS_SEND_END,1516295978093,32
550,WS_RECV_START,1516295978093,33
550,WS_RECV_END,1516295979418,33
550,PLAYER_SLEEPBEFORE_START,1516295979418,34
550,PLAYER_SLEEPBEFORE_END,1516296005330,34
550,WS_SEND_START,1516296005330,34
550,WS_SEND_END,1516296005330,34
550,WS_RECV_START,1516296005330,35
550,WS_RECV_END,1516296009780,35
550,PLAYER_SLEEPBEFORE_START,1516296009780,36
550,PLAYER_SLEEPBEFORE_END,1516296009789,36
550,WS_SEND_START,1516296009789,36
550,WS_SEND_END,1516296009789,36
550,WS_RECV_START,1516296009789,37
550,WS_RECV_END,1516296011374,37
550,PLAYER_SLEEPBEFORE_START,1516296011374,38
550,PLAYER_SLEEPBEFORE_END,1516296014569,38
550,WS_SEND_START,1516296014569,38
550,WS_SEND_END,1516296014569,38
550,WS_RECV_START,1516296014569,39
550,WS_RECV_END,1516296017768,39
550,PLAYER_SLEEPBEFORE_START,1516296017768,40
550,PLAYER_SLEEPBEFORE_END,1516296017814,40
550,WS_SEND_START,1516296017814,40
550,WS_SEND_END,1516296017814,40
550,WS_RECV_START,1516296017814,41
550,WS_RECV_END,1516296019062,41
550,PLAYER_SLEEPBEFORE_START,1516296019062,42
550,PLAYER_SLEEPBEFORE_END,1516296037197,42
550,WS_SEND_START,1516296037197,42
550,WS_SEND_END,1516296037197,42
550,WS_RECV_START,1516296037197,43
550,WS_RECV_END,1516296039534,43
550,PLAYER_SLEEPBEFORE_START,1516296039534,44
550,PLAYER_SLEEPBEFORE_END,1516296039546,44
550,WS_SEND_START,1516296039546,44
550,WS_SEND_END,1516296039546,44
550,WS_RECV_START,1516296039546,45
550,WS_RECV_END,1516296041250,45
