# --sessions 630 --app-url=http://shinyloadtest.rstudioservices.com/cran_explorer --output-dir test630 --overwrite-output --log-level warn --start-interval 800 15min.log
thread_id,event,timestamp,input_line_number,comment
515,PLAYER_SESSION_CREATE,1516295501287
515,PLAYER_START_INTERVAL_START,1516295501287
515,PLAYER_START_INTERVAL_END,1516295913287
515,REQ_HOME_START,1516295913287,2
515,REQ_HOME_END,1516295913393,2
515,REQ_START,1516295913393,3
515,REQ_END,1516295913564,3
515,REQ_START,1516295913564,4
515,REQ_END,1516295915478,4
515,REQ_START,1516295915478,5
515,REQ_END,1516295916457,5
515,REQ_START,1516295916457,6
515,REQ_END,1516295917510,6
515,REQ_START,1516295917510,7
515,REQ_END,1516295917863,7
515,REQ_START,1516295917863,8
515,REQ_END,1516295917915,8
515,REQ_START,1516295917915,9
515,REQ_END,1516295917960,9
515,REQ_START,1516295917960,10
515,REQ_END,1516295917969,10
515,REQ_START,1516295917969,11
515,REQ_END,1516295918003,11
515,REQ_START,1516295918003,12
515,REQ_END,1516295918013,12
515,REQ_START,1516295918013,13
515,REQ_END,1516295918047,13
515,REQ_START,1516295918047,14
515,REQ_END,1516295918065,14
515,REQ_START,1516295918065,15
515,REQ_END,1516295918103,15
515,REQ_TOK_START,1516295918103,16
515,REQ_TOK_END,1516295918111,16
515,REQ_SINF_START,1516295918111,17
515,REQ_SINF_END,1516295918118,17
515,WS_OPEN_START,1516295918118,18
515,WS_OPEN_END,1516295918125,18
515,REQ_START,1516295918125,19
515,REQ_END,1516295918156,19
515,WS_RECV_START,1516295918156,20
515,WS_RECV_END,1516295918156,20
515,PLAYER_SLEEPBEFORE_START,1516295918156,21
515,PLAYER_SLEEPBEFORE_END,1516295918161,21
515,WS_SEND_START,1516295918161,21
515,WS_SEND_END,1516295918161,21
515,PLAYER_SLEEPBEFORE_START,1516295918161,22
515,PLAYER_SLEEPBEFORE_END,1516295918162,22
515,WS_SEND_START,1516295918162,22
515,WS_SEND_END,1516295918162,22
515,WS_RECV_INIT_START,1516295918162,23
515,WS_RECV_INIT_END,1516295918189,23
515,WS_RECV_START,1516295918189,24
515,WS_RECV_END,1516295918298,24
515,PLAYER_SLEEPBEFORE_START,1516295918298,25
515,PLAYER_SLEEPBEFORE_END,1516295918305,25
515,REQ_START,1516295918305,25
515,REQ_END,1516295918390,25
515,PLAYER_SLEEPBEFORE_START,1516295918390,26
515,PLAYER_SLEEPBEFORE_END,1516295918391,26
515,REQ_START,1516295918391,26
515,REQ_END,1516295918462,26
515,PLAYER_SLEEPBEFORE_START,1516295918462,27
515,PLAYER_SLEEPBEFORE_END,1516295918465,27
515,REQ_START,1516295918465,27
515,REQ_END,1516295918502,27
515,PLAYER_SLEEPBEFORE_START,1516295918502,28
515,PLAYER_SLEEPBEFORE_END,1516295918788,28
515,REQ_START,1516295918788,28
515,REQ_END,1516295918867,28
515,PLAYER_SLEEPBEFORE_START,1516295918867,29
515,PLAYER_SLEEPBEFORE_END,1516295919049,29
515,WS_SEND_START,1516295919049,29
515,WS_SEND_END,1516295919049,29
515,WS_RECV_START,1516295919049,30
515,WS_RECV_END,1516295919263,30
515,PLAYER_SLEEPBEFORE_START,1516295919263,31
515,PLAYER_SLEEPBEFORE_END,1516295919274,31
515,REQ_START,1516295919274,31
515,REQ_END,1516295919330,31
515,PLAYER_SLEEPBEFORE_START,1516295919330,32
515,PLAYER_SLEEPBEFORE_END,1516295947475,32
515,WS_SEND_START,1516295947475,32
515,WS_SEND_END,1516295947475,32
515,WS_RECV_START,1516295947475,33
515,WS_RECV_END,1516295947990,33
515,PLAYER_SLEEPBEFORE_START,1516295947990,34
515,PLAYER_SLEEPBEFORE_END,1516295973901,34
515,WS_SEND_START,1516295973901,34
